,method,function,randomfailures,failfraction,nx,n,dampalpha,avgvarconstant,varc_status,rmse,mae,medae,me,crps,coverage,avgintwidth,intscore,emutime,npts
12304,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000514285,0.00024252,0.000134702,-9.83E-06,0.189082253,0.990771304,0.445139563,0.501344709,1.240340471,1345.259977
12305,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000224496,0.000141275,8.27E-05,1.40E-05,0.13524746,0.992318577,0.281549241,0.287101542,0.764750719,1345.259977
12306,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000269495,0.000178124,0.000120778,-4.08E-06,0.152774272,0.994804669,0.307207809,0.311484348,2.516346693,1345.259977
12307,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.00015017,0.000105702,7.69E-05,1.37E-05,0.088881869,0.990566673,0.187303026,0.190137376,2.384495497,1345.259977
12308,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000202651,0.000140612,9.45E-05,7.93E-06,0.131530028,0.994011573,0.300460037,0.302628962,2.051971436,1345.259977
12309,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000156906,0.000103827,7.34E-05,-4.58E-06,0.059555211,0.98499428,0.144926124,0.148668084,0.478776455,1345.259977
12310,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000323718,0.000148636,8.09E-05,-3.47E-06,0.183031505,0.98910265,0.3233474,0.347044277,1.093652725,1345.259977
12311,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000138586,8.87E-05,6.13E-05,-3.64E-07,0.070312979,0.994074473,0.163540862,0.166432193,0.709742308,1345.259977
12312,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000173616,0.000120812,8.29E-05,1.18E-05,0.093960683,0.986372529,0.221500453,0.224108504,2.59295392,1345.259977
12313,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000255533,0.000158926,0.000101002,5.16E-06,0.09269442,0.971253534,0.222043706,0.237084982,0.629313707,1345.259977
12314,PCGP_BR,Wingweight,TRUE,0.01,15,100,,,n/a,0.000219605,0.000132971,8.38E-05,-1.58E-05,0.090738161,0.989019132,0.227562954,0.235013701,2.177756786,1345.259977
12315,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001240176,0.00088982,0.000670782,3.65E-05,1.172622754,0.996532717,2.236333399,2.265210145,3.254303455,1345.259977
12316,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001566434,0.001013936,0.000723348,-1.62E-05,0.801619276,0.987192031,1.689032726,1.83694467,4.063444614,1345.259977
12317,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001678602,0.001244295,0.000958432,-0.000233781,1.030083121,0.994003938,2.165387314,2.187618728,3.165161848,1345.259977
12318,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001272545,0.00096218,0.000755647,5.36E-06,1.026711851,0.997585837,1.939861267,1.947241569,3.176412344,1345.259977
12319,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002186996,0.001418502,0.000987908,0.000145658,1.187500653,0.983205162,2.489368955,2.736105176,3.330950975,1345.259977
12320,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.00153581,0.000918852,0.000583516,-9.04E-05,0.826786491,0.967932341,1.813679217,2.17626704,2.938610315,1345.259977
12321,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001525311,0.001116677,0.000842284,0.000269848,1.2180231,0.998582817,2.062629185,2.069729852,3.545371532,1345.259977
12322,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.00158923,0.00107668,0.000761102,0.000114537,1.074258365,0.979337371,2.190132814,2.333042172,3.824255943,1345.259977
12323,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002728143,0.001687782,0.001115839,-5.08E-05,0.847835091,0.96077729,2.133908535,2.76320356,5.023961783,1345.259977
12324,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002375306,0.001370011,0.000899215,-3.57E-05,0.719789662,0.975418502,2.020407764,2.515440696,4.129093409,1345.259977
12325,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001719981,0.001153619,0.000802802,0.000184111,1.149741718,0.981096578,2.375742914,2.550128402,3.929432154,1345.259977
12326,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.00149879,0.001072558,0.000808754,-0.000110145,1.121000367,0.993294591,2.235958342,2.290810764,3.330900192,1345.259977
12327,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002051957,0.00149978,0.001108565,-7.55E-05,0.984105412,0.991349327,2.08576372,2.12251808,3.287288427,1345.259977
12328,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001590593,0.001180659,0.000904525,7.57E-06,0.933226323,0.994834803,1.943321106,1.962437446,3.039744139,1345.259977
12329,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002128887,0.001524438,0.001101136,4.55E-05,1.013935825,0.981123676,2.538164313,2.662956088,3.826949835,1345.259977
12330,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001894476,0.001316441,0.000940431,-1.86E-05,1.007704514,0.986488905,2.114507447,2.205766719,5.538639545,1345.259977
12331,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.002021003,0.00128125,0.000901992,-3.09E-05,0.874031103,0.987345156,1.863920376,2.051632104,5.891635895,1345.259977
12332,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.00131461,0.000892942,0.000648499,6.09E-05,1.154609694,0.991396133,2.197844373,2.289095078,7.606829643,1345.259977
12333,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.00149454,0.00100691,0.000740389,4.24E-05,0.898151429,0.985347985,1.863874016,2.022971459,3.307504177,1345.259977
12334,PCGP_BR,Wingweight,TRUE,0.25,15,100,,,n/a,0.001478374,0.001016299,0.000742857,0.000223172,1.136815685,0.992757463,2.045900557,2.105876081,3.113407373,1345.259977
12335,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000633993,0.000388419,0.000240957,-1.11E-05,0.436488743,0.992062377,0.903238129,0.935526266,2.217398644,1345.259977
12336,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.001054368,0.000540575,0.000327729,-4.47E-05,0.308386859,0.978044332,0.768747981,0.954292397,2.049731255,1345.259977
12337,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000491608,0.000367197,0.000280167,-4.17E-06,0.200880297,0.981216709,0.557300709,0.575821803,5.557879686,1345.259977
12338,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000481539,0.000351289,0.000259592,-4.19E-05,0.292966445,0.992487538,0.70259778,0.71076993,1.818776369,1345.259977
12339,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000657977,0.000423197,0.000296707,4.12E-05,0.321087003,0.986210778,0.765830918,0.811996358,1.853792191,1345.259977
12340,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000622167,0.000415647,0.00028366,-2.91E-05,0.357892922,0.986488379,0.673109722,0.694771971,6.763631582,1345.259977
12341,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000475392,0.000346488,0.000260604,3.98E-05,0.234993061,0.984958724,0.618783891,0.641853126,4.499046326,1345.259977
12342,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000779139,0.000532419,0.000379266,-8.95E-05,0.386205875,0.989037245,0.948939207,0.994093321,2.614979506,1345.259977
12343,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000342459,0.000245342,0.000179436,1.42E-05,0.297497677,0.994313395,0.543673107,0.550651471,1.333891153,1345.259977
12344,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000853444,0.000421554,0.00025841,-2.99E-05,0.264721288,0.980029534,0.64947199,0.775006073,1.819953203,1345.259977
12345,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000729251,0.000483148,0.000321444,-7.00E-05,0.355378052,0.990067152,0.725646412,0.756399388,1.563097239,1345.259977
12346,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000496327,0.000349172,0.000254328,-3.81E-05,0.422790367,0.995718998,0.836799635,0.844701363,2.227943182,1345.259977
12347,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000552147,0.000295602,0.000185666,-2.98E-05,0.226717447,0.978016575,0.596997268,0.700386339,2.52509737,1345.259977
12348,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000558274,0.00038572,0.000262973,3.94E-05,0.289573498,0.986015942,0.641631513,0.664230963,2.151198864,1345.259977
12349,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000885941,0.000481732,0.000300141,-8.85E-05,0.305743388,0.981740291,0.794855941,0.923366674,2.118188381,1345.259977
12350,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000441972,0.000329669,0.000254442,-3.15E-05,0.534251678,0.993824995,0.914297342,0.921847867,2.103362799,1345.259977
12351,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000540293,0.000388123,0.000281456,5.35E-06,0.348134538,0.992767362,0.708675154,0.718436074,2.5092628,1345.259977
12352,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000779662,0.000507737,0.000353351,-4.86E-05,0.392756666,0.984382694,0.867455167,0.926007793,2.258389473,1345.259977
12353,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000468646,0.00031613,0.000211723,-1.62E-05,0.361398856,0.99334081,0.687945119,0.701517742,2.652983189,1345.259977
12354,PCGP_BR,Wingweight,TRUE,0.05,15,100,,,n/a,0.000513781,0.000367897,0.000272627,2.36E-05,0.310775981,0.990110815,0.679659115,0.697290879,2.304986715,1345.259977
12355,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.007061537,0.001335414,5.22E-05,-0.000282304,4.687684018,0.96481494,3.326959278,6.635003783,288.4882874,33631.49942
12356,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.007157925,0.001582206,8.04E-05,-0.000725906,6.845187276,0.97124298,5.015505353,7.515659336,450.4640427,33631.49942
12357,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.004510649,0.001188636,9.78E-05,-0.000267859,4.037086864,0.960912271,3.249278012,5.281961292,345.12761,33631.49942
12358,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.000184137,7.77E-05,2.38E-05,-2.07E-06,0.114185769,0.92969591,0.144470314,0.239682272,327.0144284,33631.49942
12359,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.00548225,0.001496356,0.000117082,-0.000121707,3.573900399,0.94732555,3.039432454,5.70098593,584.0527799,33631.49942
12360,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.001714962,0.000468654,4.90E-05,-8.84E-05,1.93502097,0.965177844,1.516015481,2.143946019,401.4736414,33631.49942
12361,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.002031683,0.000680685,8.79E-05,-0.000120128,1.529321795,0.937125341,1.462587768,2.504691214,384.0136342,33631.49942
12362,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.001198166,0.000354893,5.38E-05,-5.49E-05,1.821566563,0.977861035,1.45803114,1.866107089,455.1562181,33631.49942
12363,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.008857956,0.00260923,0.000270974,-0.000332574,5.924759796,0.948657081,5.152716141,7.961148344,397.089951,33631.49942
12364,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.011517607,0.002581324,0.000340089,-0.000282319,6.31118702,0.962357569,5.321614864,9.245816239,359.6327295,33631.49942
12365,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.011462405,0.003382043,0.00041724,-0.000627567,4.756034778,0.947450396,4.624605044,8.772065515,238.5870929,33631.49942
12366,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.009304781,0.002935416,0.000442706,-0.00062961,5.23873351,0.950836324,4.970464824,8.168472682,165.2478261,33631.49942
12367,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.000244537,9.13E-05,2.44E-05,-6.12E-06,0.107662127,0.930300558,0.131320341,0.243433467,261.2513056,33631.49942
12368,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.000233572,7.85E-05,2.04E-05,-2.05E-06,0.153462383,0.959472324,0.164197142,0.249951215,285.1807373,33631.49942
12369,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.005836161,0.001491401,0.00024866,-0.000488721,7.233238059,0.974119093,6.080873738,8.372083048,511.8936002,33631.49942
12370,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.005231934,0.001560375,0.000174614,-0.000208774,4.683731143,0.956432669,4.093387118,6.523832561,525.1065142,33631.49942
12371,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.006289511,0.001679697,0.0001309,-7.89E-05,4.006523886,0.946294162,3.331486639,6.349031012,317.6359861,33631.49942
12372,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.008627097,0.002990722,0.000630165,-0.00045837,4.817739941,0.942293348,5.277604137,9.237507272,481.5132189,33631.49942
12373,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.006910079,0.001764248,0.000147498,-0.000622781,10.20545263,0.978374348,6.976827303,8.596892293,346.1866288,33631.49942
12374,PCGP_BR,Wingweight,FALSE,0.01,15,2500,,,n/a,0.007850228,0.001666845,0.000120063,-0.000767234,4.592349002,0.960070504,3.574887575,6.145111325,370.2754228,33631.49942
12375,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.01101842,0.002777865,0.000336392,-0.00080019,7.561951214,0.957559913,6.090945815,9.678491221,254.3439357,33631.49942
12376,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.011082397,0.003237739,0.00057223,-0.001247601,7.941799101,0.959041394,7.153652533,10.28473107,341.3845155,33631.49942
12377,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.002862687,0.000916999,0.000105797,-0.000227048,3.074068981,0.961798337,2.404346591,3.240682727,292.8568499,33631.49942
12378,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.002528896,0.000808928,0.000107991,-0.0001295,2.96436755,0.959892585,2.269917736,2.905341796,432.1154232,33631.49942
12379,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.000332205,0.000120834,2.45E-05,-2.59E-05,0.268666404,0.942970123,0.255475569,0.37507019,209.6589816,33631.49942
12380,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.000305674,0.000107215,2.12E-05,-9.86E-06,0.278000795,0.957820738,0.251265277,0.359091788,313.6704376,33631.49942
12381,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.007098996,0.002029674,0.000280622,-0.000332112,7.464749628,0.962459433,6.141869127,8.689203658,255.3567584,33631.49942
12382,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.001090239,0.000303557,4.70E-05,-0.000116902,0.936237371,0.960880625,0.774366433,1.228807581,218.8315406,33631.49942
12383,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.001795759,0.000555772,9.22E-05,-0.000158421,2.513167573,0.962398732,2.052049999,2.844122065,305.6471257,33631.49942
12384,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.002949048,0.000857809,6.50E-05,-0.000220541,4.925834248,0.96688975,3.541636146,4.633977022,403.035404,33631.49942
12385,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.011129895,0.00265175,0.000166128,-0.000815597,8.837171748,0.957195378,6.674718466,12.83406848,469.8095458,33631.49942
12386,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.011067822,0.002966999,0.000212662,-0.001705205,13.12038772,0.960696779,9.259841568,14.40577437,344.0395875,33631.49942
12387,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.008741425,0.002020339,0.000247858,-0.000677413,9.103019136,0.969170647,6.974349071,9.818235149,241.4207532,33631.49942
12388,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.006920357,0.001846776,0.000258007,-0.000847149,8.563852178,0.971949631,6.545204661,8.770535903,330.8278952,33631.49942
12389,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.000463845,0.000158535,2.85E-05,-1.80E-05,0.338114248,0.939431397,0.317713954,0.539721897,276.0499027,33631.49942
12390,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.002489517,0.000815204,0.000148938,-0.000189523,3.222229173,0.966713756,2.748596076,3.495174574,337.7690825,33631.49942
12391,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.003378602,0.00098486,0.000155607,-0.00013422,4.151568946,0.973067287,3.148079141,3.957434208,343.5621736,33631.49942
12392,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.003740744,0.00109909,0.000165112,-0.000326033,3.882138319,0.971993558,3.136899126,4.140309382,263.3539248,33631.49942
12393,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.003573746,0.000934393,0.000200658,-3.99E-05,3.35638234,0.969179662,2.992470144,4.189414724,425.9568541,33631.49942
12394,PCGP_BR,Wingweight,FALSE,0.25,15,2500,,,n/a,0.005161458,0.001400132,0.000302879,-0.000308358,7.176281617,0.978776414,6.269340503,7.49851461,229.9878998,33631.49942
12395,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.009445873,0.002893774,0.000267301,-0.000244663,13.28226774,0.964227871,10.22460705,13.23345012,287.0383475,33631.49942
12396,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.006841619,0.001840637,0.000345626,6.49E-05,13.00487483,0.975565101,9.939230442,11.95668685,481.0620162,33631.49942
12397,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.001297315,0.000385865,7.37E-05,-0.000150455,1.799801633,0.970913646,1.528614401,2.037932404,322.7807231,33631.49942
12398,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.008071628,0.001611426,0.000146425,-0.000457753,7.59670922,0.973627444,5.664148597,9.416291018,271.5471616,33631.49942
12399,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000457049,0.000143723,2.97E-05,-3.00E-05,0.48411984,0.966318482,0.42678923,0.572997789,222.8033824,33631.49942
12400,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000337667,0.000110716,2.62E-05,-1.90E-05,0.300778299,0.961060186,0.282635811,0.402917124,280.617012,33631.49942
12401,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000418625,0.000142671,3.07E-05,-1.36E-05,0.284144467,0.961341278,0.267277655,0.37843366,283.9970715,33631.49942
12402,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000402732,0.000146921,3.61E-05,4.32E-06,0.230840006,0.953096855,0.232157545,0.355834183,450.1245356,33631.49942
12403,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000430825,0.000144413,3.21E-05,-2.29E-05,0.47408741,0.969852425,0.437039408,0.566851645,181.9317875,33631.49942
12404,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.000321552,0.000108791,2.61E-05,8.71E-06,0.288783917,0.963176388,0.278785604,0.390888644,247.3463748,33631.49942
12405,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.006146304,0.001520119,0.000167629,-0.000247575,9.677616636,0.971329952,7.260772055,9.31750709,281.0629766,33631.49942
12406,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.009289119,0.002149162,0.000181931,-0.000810442,9.371298126,0.963933502,7.447463206,11.43711652,294.4850533,33631.49942
12407,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.008323935,0.00219604,0.000186048,-0.000861737,14.55897987,0.966284275,10.15122934,13.47139471,230.795512,33631.49942
12408,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.006577102,0.001414833,0.00013683,-0.000278869,9.184243444,0.977546167,6.955941216,8.879694828,194.4170783,33631.49942
12409,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.001603334,0.000460183,6.06E-05,-0.000175243,1.937334667,0.966815255,1.512746104,2.165300771,374.9368236,33631.49942
12410,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.001736056,0.000501486,7.96E-05,-0.000181885,2.250078153,0.970848369,1.789529825,2.454497979,398.4734457,33631.49942
12411,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.002714135,0.000621689,6.83E-05,-0.000210003,3.807021872,0.981004643,2.747979005,3.680251781,449.8910725,33631.49942
12412,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.002094303,0.000557313,8.19E-05,-0.000170053,3.070410976,0.974532151,2.356618217,2.971077273,517.3354416,33631.49942
12413,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.001432981,0.000451667,7.12E-05,-7.48E-05,2.01724901,0.971886146,1.583288416,1.926557007,391.2182341,33631.49942
12414,PCGP_BR,Wingweight,FALSE,0.05,15,2500,,,n/a,0.004941243,0.001373175,8.12E-05,9.75E-05,12.36397046,0.985943073,7.825122765,8.455570038,321.4147198,33631.49942
12415,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.74E-05,1.71E-05,1.65E-05,-1.71E-05,-0.011038097,0.627626616,0.009515936,0.014876359,197.4967608,33631.49942
12416,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.19E-05,1.15E-05,1.14E-05,-1.15E-05,-0.005577962,0.962519346,0.008470569,0.008752649,166.321877,33631.49942
12417,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.78E-05,1.74E-05,1.72E-05,-1.74E-05,-0.006217249,0.849135321,0.014286775,0.015876734,324.7533233,33631.49942
12418,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,9.21E-06,8.70E-06,8.54E-06,-8.52E-06,0.000428715,0.999393858,0.010434471,0.010438007,132.8421261,33631.49942
12419,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,2.00E-05,6.90E-06,3.59E-06,-2.38E-06,0.013640753,0.992860511,0.019621837,0.020865944,263.3275805,33631.49942
12420,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,5.87E-06,5.29E-06,5.12E-06,-5.26E-06,0.003375672,0.999596068,0.0107533,0.010758002,196.5367219,33631.49942
12421,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,5.98E-06,5.53E-06,5.33E-06,5.53E-06,0.014335884,0.999731056,0.00977505,0.009777502,263.8711627,33631.49942
12422,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,2.41E-05,2.36E-05,2.35E-05,-2.36E-05,-0.014097415,0.23603907,0.009688989,0.028175746,282.3689327,33631.49942
12423,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,5.42E-06,4.69E-06,4.50E-06,-4.64E-06,0.00377321,0.998180838,0.008976608,0.009054195,145.4373746,33631.49942
12424,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.15E-05,1.12E-05,1.10E-05,-1.12E-05,-0.005578849,0.995018512,0.008739025,0.00876854,325.8574622,33631.49942
12425,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,2.25E-05,6.96E-06,3.05E-06,5.49E-07,0.023738463,0.993874529,0.024418314,0.02712822,412.0256515,33631.49942
12426,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,9.52E-06,4.30E-06,2.55E-06,2.76E-07,0.015171774,0.996501615,0.01671474,0.017160071,339.8488066,33631.49942
12427,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,9.55E-06,8.89E-06,8.76E-06,-8.83E-06,0.000192636,0.997171146,0.010533737,0.01060328,221.3743939,33631.49942
12428,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.81E-05,1.66E-05,1.57E-05,-1.59E-05,0.001367399,0.995288733,0.024589694,0.02484704,233.6704409,33631.49942
12429,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,7.67E-06,5.33E-06,4.27E-06,-4.34E-06,0.015938245,0.998315137,0.021548272,0.021603192,255.7269781,33631.49942
12430,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,7.17E-06,6.61E-06,6.39E-06,6.60E-06,0.011932479,0.99865338,0.010294541,0.010313158,222.5429845,33631.49942
12431,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.61E-05,1.56E-05,1.53E-05,-1.55E-05,-0.004113553,0.983477205,0.013253376,0.013394424,219.6403522,33631.49942
12432,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,1.12E-05,1.07E-05,1.05E-05,-1.06E-05,-0.000945562,0.994545455,0.010068396,0.010162383,266.5933824,33631.49942
12433,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,2.59E-06,1.86E-06,1.39E-06,9.22E-08,0.009827225,0.999865311,0.010073902,0.01007093,269.4373276,33631.49942
12434,PCGP_BR,Wingweight,TRUE,0.01,15,2500,,,n/a,2.56E-06,1.93E-06,1.53E-06,-7.35E-07,0.007568854,1,0.008871887,0.008871464,236.6992221,33631.49942
12435,PCGP_BR,Wingweight,TRUE,0.05,15,2500,,,n/a,2.12E-05,1.06E-05,5.77E-06,-6.96E-08,0.048214627,0.996620194,0.051773179,0.05220464,189.3104439,33631.49942
12436,PCGP_BR,Wingweight,TRUE,0.05,15,2500,,,n/a,2.30E-05,1.29E-05,7.92E-06,-2.08E-07,0.043402073,0.995996629,0.054655485,0.056204096,249.4397089,33631.49942
12437,PCGP_BR,Wingweight,TRUE,0.05,15,2500,,,n/a,5.94E-06,4.47E-06,3.50E-06,2.15E-07,0.026844599,1,0.026992001,0.026978446,231.3172092,33631.49942
